crop_type,avg_temp,humidity_avg,storage_hours,violation_duration,base_price,quality_score,final_price
Apple,33.1327,24.5454,183.6916,16.8629,78.2032,49.2888,38.5454
Apple,5.0731,36.3552,174.0349,189.5209,70.3619,27.9144,19.6411
Apple,6.7097,71.1557,136.0392,229.3949,50.4218,33.1814,16.7307
Apple,21.0634,38.394,112.9061,233.5543,90.1576,43.8553,39.5389
Apple,3.605,81.3252,213.3099,231.0335,66.0321,17.9436,11.8485
Apple,10.2716,21.7408,184.2408,67.8848,99.1179,44.2743,43.8838
Apple,11.0731,78.6418,195.0542,292.6195,83.7433,20.4696,17.1419
Apple,2.9815,16.1517,195.3697,298.5546,13.9879,0,0
Apple,5.2591,11.1333,154.6094,22.6788,38.8535,42.1071,16.3601
Apple,34.4276,90.8401,110.4655,280.9339,61.4688,16.2895,10.013
Apple,3.3598,62.3205,207.658,86.8348,74.9323,49.2336,36.8919
Apple,-3.5771,41.6644,222.3158,206.7852,59.5303,13.7366,8.1774
Apple,26.4677,30.9335,6.6896,101.4333,80.7517,61.9553,50.03
Apple,43.7992,65.5197,13.3216,290.3263,35.439,24.0665,8.5289
Apple,11.5607,55.8102,230.1396,30.4512,26.5521,64.7991,17.2055
Apple,0.9328,99.2438,67.2414,149.324,14.8525,29.7195,4.4141
Apple,23.5194,98.4894,209.7353,128.4143,61.5982,40.4911,24.9418
Apple,40.3177,67.1522,93.922,97.807,71.974,49.8578,35.8846
Apple,34.2031,49.8583,29.4649,193.6602,39.3535,46.4792,18.2912
Apple,26.1258,54.2027,20.2259,39.3167,65.2226,82.2348,53.6357
Apple,10.7528,71.4231,38.4054,214.9987,14.6942,47.8696,7.034
Apple,22.094,19.1417,60.7245,294.1776,18.9364,28.0734,5.3161
Apple,-0.4378,39.5517,117.7559,241.3676,73.1579,19.6249,14.3572
Apple,28.9473,16.7745,168.658,258.005,43.1263,15.4571,6.6661
Apple,31.2548,16.6025,236.7493,107.891,70.4201,29.6719,20.895
Apple,43.2516,27.6255,106.5201,97.466,84.8549,32.7694,27.8064
Apple,8.0199,53.6728,124.8462,155.1145,86.736,49.2054,42.6788
Apple,-4.0772,80.6297,125.714,13.718,25.4951,48.6777,12.4104
Apple,22.2804,53.6946,129.9248,283.6074,53.7657,41.1757,22.1384
Apple,30.3395,40.1929,124.74,43.1356,76.0534,61.2395,46.5747
Apple,34.5204,17.4118,3.0972,270.9039,79.6583,20.3981,16.2488
Apple,4.6869,59.5266,1.4122,25.0747,80.6208,77.5135,62.492
Apple,8.0876,34.4142,24.3423,246.7875,30.5351,33.9468,10.3657
Apple,20.6295,65.3441,25.272,45.5888,27.3281,87.7124,23.9702
Apple,11.53,97.9469,169.4704,11.4395,63.1011,55.589,35.0773
Apple,38.0256,20.0183,49.9749,215.8468,76.6977,22.0034,16.8761
Apple,18.688,29.0913,214.8367,84.0796,38.7226,53.1724,20.5897
Apple,34.9789,52.5785,222.9369,214.3488,19.4235,28.3273,5.5021
Apple,24.031,97.1752,234.2385,166.5256,74.5072,32.8573,24.481
Apple,33.6545,79.4629,225.4404,32.6422,36.9728,50.9516,18.8382
Apple,11.6336,90.8406,65.9813,279.639,24.9726,27.3157,6.8215
Apple,36.5708,40.0343,122.8367,135.6943,23.2951,39.9511,9.3067
Apple,8.7286,99.2835,42.9337,220.3342,38.3419,30.3478,11.6359
Apple,22.3049,19.255,193.6841,150.3062,63.341,38.8209,24.5896
Apple,5.7004,14.7676,213.3352,181.3084,42.2562,15.9611,6.7446
Apple,18.7763,87.0042,204.458,90.8321,11.8596,55.048,6.5285
Apple,10.9088,93.4538,104.5747,60.1081,18.7218,54.9814,10.2935
Apple,8.3352,18.1527,182.3231,162.7711,36.1453,26.077,9.4256
Apple,43.3493,20.2085,24.3214,132.0657,69.3734,30.3296,21.0407
Apple,3.0037,12.9857,10.6185,117.034,18.8664,37.6927,7.1112
Apple,34.3663,19.4057,181.0235,201.7702,60.4591,17.7159,10.7109
Apple,44.2082,28.8478,102.6599,207.152,20.7897,16.0884,3.3447
Apple,-4.0049,97.3069,238.9363,13.776,29.0454,31.3593,9.1084
Apple,29.9514,70.1074,24.2438,101.6233,25.497,65.8216,16.7825
Apple,7.6456,80.0698,205.495,123.5294,16.0506,40.1708,6.4476
Apple,-2.9756,79.8525,115.716,29.0676,70.4197,48.8856,34.4251
Apple,15.1445,58.1566,198.6889,70.7703,51.7063,66.741,34.5093
Apple,41.7609,81.774,196.2934,15.4925,84.7948,44.9726,38.1344
Apple,-4.4117,63.6227,219.9221,298.8726,18.9002,6.4699,1.2228
Apple,24.3943,38.3091,72.1862,220.9672,23.026,44.9615,10.3528
Apple,20.0698,60.4999,228.002,26.235,37.5812,77.4908,29.122
Apple,38.6692,58.0158,37.2484,6.0748,78.9279,72.7137,57.3915
Apple,-0.7999,84.1108,20.5905,215.7863,37.5183,28.9695,10.8689
Apple,29.0763,98.3554,104.1561,131.7576,46.7577,41.8346,19.5609
Apple,29.0055,46.9938,198.9692,236.039,37.1443,31.3669,11.651
Apple,28.454,78.7052,114.1477,277.0428,17.2202,29.8144,5.1341
Apple,42.1167,18.9787,199.1995,179.7901,94.549,10.0448,9.4972
Apple,36.1544,79.9148,175.3951,56.1325,59.3685,48.2058,28.6191
Apple,-2.9014,43.4275,51.0534,234.6582,80.905,24.9491,20.1851
Apple,18.5541,13.5451,227.7827,286.7435,69.2521,13.8034,9.5591
Apple,14.8977,42.6922,15.5267,174.0694,56.2829,57.8707,32.5713
Apple,10.5074,64.9578,215.6889,204.5992,18.071,38.1849,6.9004
Apple,17.5668,20.7325,73.762,101.2424,67.846,56.3591,38.2374
Apple,14.2097,93.1631,120.5354,114.4583,23.9833,49.6585,11.9098
Apple,16.6167,16.9905,101.9421,220.3963,47.2945,33.2205,15.7115
Apple,43.9631,93.7006,42.0685,278.3313,66.6202,9.2788,6.1816
Apple,-0.5684,73.6424,86.5971,188.6965,80.4006,33.2645,26.7449
Apple,41.1115,39.6741,47.1113,236.9544,71.6541,25.1911,18.0505
Apple,19.0118,45.1675,49.7289,51.4905,70.438,79.6961,56.1363
Apple,26.1871,76.6728,45.7066,63.5877,23.4138,71.0444,16.6342
Apple,36.5091,64.1324,117.8752,159.6104,41.1516,44.7512,18.4158
Apple,13.0232,70.4479,191.7056,52.9663,13.8621,63.1225,8.7501
Apple,16.5211,45.0248,136.9838,190.4985,74.7529,48.8042,36.4826
Apple,15.4759,53.9032,214.4764,87.496,95.7327,61.2402,58.6269
Apple,13.7366,99.0881,153.1341,237.4598,33.7699,25.0701,8.4662
Apple,41.2765,29.2531,165.7523,242.4331,17.8927,9.4696,1.6944
Apple,36.4465,47.6071,160.5581,139.1362,52.8013,40.3526,21.3067
Apple,0.45,36.2641,108.4207,54.2432,87.1028,47.8619,41.6891
Apple,0.4062,78.86,165.752,194.0325,59.6777,24.6924,14.7358
Apple,16.3935,78.7611,17.6602,297.8361,14.2099,40.2034,5.7129
Apple,-0.0671,36.3201,206.5045,186.7773,97.6845,19.5425,19.09
Apple,25.9547,17.3251,186.8971,10.7324,84.5785,54.9553,46.4804
Apple,2.1846,11.0289,59.61,5.1882,21.8435,48.5889,10.6135
Apple,21.1187,48.4705,184.5598,96.1086,92.9618,63.7118,59.2276
Apple,-4.639,46.9304,4.0216,58.7351,50.5619,54.7664,27.691
Apple,10.8298,98.9551,52.9219,243.9154,43.4708,28.6972,12.4749
Apple,28.8595,52.2822,16.5678,253.4417,51.4948,46.168,23.7741
Apple,19.2019,33.0777,187.4742,77.5856,85.1115,58.9454,50.1693
Apple,43.9135,90.2106,181.6539,97.6934,69.3532,27.0122,18.7338
Apple,38.7052,54.1961,195.459,70.8741,15.3324,48.384,7.4184
Apple,12.9535,63.9258,2.0711,272.5148,96.1844,48.5384,46.6864
Apple,-2.7257,18.6102,120.7946,150.7948,23.3006,19.7515,4.6022
Apple,37.2813,44.4625,169.4559,196.8411,77.1011,28.411,21.9052
Apple,40.5617,94.9801,38.1409,124.6446,67.2523,36.0879,24.2699
Apple,36.0314,63.0555,156.3,189.3043,26.8775,38.335,10.3035
Apple,1.3975,41.0052,21.1023,115.7566,25.3659,49.1279,12.4617
Apple,44.8958,66.31,44.3369,101.9035,88.3295,48.1376,42.5197
Apple,7.9292,91.937,114.7154,190.344,47.7725,31.8177,15.2001
Apple,31.2102,34.6592,157.2021,177.3186,68.9119,34.7033,23.9147
Apple,40.4017,55.4605,35.8627,88.0584,55.3664,57.1704,31.6532
Apple,6.7844,96.2822,45.2684,44.8045,75.4618,55.658,42.0005
Apple,40.4129,25.5157,49.8627,110.573,53.1318,37.6873,20.024
Apple,10.4741,74.7698,58.0495,124.5593,35.8642,57.8562,20.7496
Apple,43.8207,65.3033,55.1464,188.6053,42.7045,36.0611,15.3997
Apple,9.063,71.1708,95.4406,274.3586,87.317,32.5012,28.379
Apple,42.6718,41.6098,157.2557,10.8554,52.1231,49.39,25.7436
Apple,-2.3228,38.2491,105.6896,73.0983,29.2104,42.9173,12.5363
Apple,30.4636,71.5789,186.4578,58.1148,94.1145,58.0204,54.6056
Apple,21.6056,29.3989,172.9052,150.6883,81.694,46.3371,37.8547
Apple,18.8939,47.7689,31.2399,128.9102,15.01,70.7214,10.6152
Apple,6.1747,26.9357,12.6731,218.7113,99.9049,33.057,33.0255
Apple,30.2798,10.7474,210.828,72.7248,72.5434,35.263,25.581
Apple,4.5405,97.3052,20.0796,178.3495,24.424,34.4372,8.4109
Apple,22.6421,48.8533,36.4531,265.1572,31.3451,48.5663,15.2232
Apple,7.6623,97.2415,6.2899,273.2033,72.3201,25.0903,18.1453
Apple,42.7811,22.6291,151.1724,287.6354,80.1785,0,0
Apple,-3.5684,62.863,140.1866,231.9783,31.5132,24.2747,7.6497
Apple,4.9864,28.0877,236.87,271.7964,33.1272,6.3085,2.0898
Apple,7.1155,81.1067,212.9768,70.3593,37.6409,46.3933,17.4628
Apple,15.7034,80.5333,99.1915,59.2743,63.8217,67.751,43.2398
Apple,6.6365,20.1346,89.809,1.9464,25.4635,56.5545,14.4007
Apple,19.5675,92.0858,71.9476,212.0533,19.3819,45.8742,8.8913
Apple,38.6233,27.5167,37.4253,281.2402,71.0978,16.2304,11.5394
Apple,30.6032,65.168,34.002,56.0806,80.1188,73.56,58.9354
Apple,23.9981,98.707,32.6158,191.0831,55.0836,44.577,24.5547
Apple,-0.5498,89.4157,28.2734,223.9379,42.7449,24.7798,10.5921
Apple,29.6996,96.0908,58.4824,278.2843,48.8838,23.8939,11.6802
Apple,3.3207,40.8339,74.2938,194.0581,44.9567,35.3496,15.892
Apple,34.3184,19.5018,230.8174,291.0881,96.3986,0.4403,0.4244
Apple,7.5028,26.9512,139.2551,103.4019,79.1281,41.8283,33.0979
Apple,15.8524,55.0445,237.0354,104.9786,28.7278,57.8356,16.6149
Apple,12.5235,81.3907,90.0196,162.9038,44.577,48.6957,21.7071
Apple,37.9407,23.5138,110.3728,115.0506,58.9611,34.1407,20.1297
Apple,1.3272,69.3758,78.5743,0.4277,65.1687,66.5546,43.3728
Apple,23.2822,39.122,44.7101,219.5316,52.1366,49.1157,25.6073
Apple,2.1031,40.7082,35.2164,225.5151,82.9114,32.2332,26.725
Apple,30.2398,69.5726,226.8739,224.0924,79.0845,31.1622,24.6445
Apple,40.2539,52.0299,236.8478,103.5062,55.4642,37.2365,20.653
Apple,16.7304,83.083,11.7334,156.6868,86.8986,60.0933,52.2202
Apple,19.4046,24.0327,36.9327,107.9921,77.5981,62.1484,48.226
Apple,41.3711,81.0953,102.2223,4.8109,80.0724,54.9075,43.9658
Apple,21.0496,15.7812,45.5337,168.7347,96.0761,47.6782,45.8073
Apple,19.3799,27.4648,87.9674,37.1282,33.982,70.3817,23.9171
Apple,23.9165,69.0535,31.854,24.0124,34.0883,84.6233,28.8467
Apple,29.4615,86.9433,110.1063,226.6497,90.0057,32.3686,29.1336
Apple,0.3442,32.7412,65.935,2.8519,79.5004,57.081,45.3796
Apple,36.0555,39.4472,85.1053,287.7025,93.3891,20.4932,19.1384
Apple,16.7753,58.3409,23.5407,154.5766,15.6817,70.231,11.0134
Apple,-1.3826,29.0416,103.3226,294.9049,66.4981,6.3601,4.2294
Apple,34.3091,83.0041,235.9986,17.3993,23.0166,49.8372,11.4708
Apple,13.8475,79.6273,79.5911,175.0589,55.3507,50.1772,27.7735
Apple,0.0184,23.0763,210.4666,104.7981,24.0172,25.0031,6.0051
Apple,26.689,51.7447,202.5246,253.0447,21.5271,33.6869,7.2518
Apple,39.0066,79.7345,228.542,108.3668,11.0952,32.7865,3.6377
Apple,39.3877,40.3597,189.8362,78.1463,66.7215,40.0058,26.6925
Apple,42.8832,66.9796,158.6436,257.2659,42.312,17.769,7.5184
Apple,38.3853,14.5192,205.7237,112.3959,19.4669,21.88,4.2594
Apple,-4.893,64.782,19.0791,5.05,39.0554,65.4536,25.5632
Apple,14.0121,23.7388,111.6165,117.0867,25.205,48.1915,12.1467
Apple,35.9271,84.7525,237.4322,196.3567,94.7525,20.0631,19.0103
Apple,13.3127,41.9905,184.9344,76.3079,38.8004,56.7295,22.0113
Apple,25.0774,35.3398,230.936,129.5963,40.0558,43.6627,17.4894
Apple,25.3158,85.68,187.3326,17.0145,85.5872,63.2422,54.1272
Apple,13.2513,14.513,210.0968,176.4278,68.298,25.8861,17.6797
Apple,40.2237,45.6948,169.8606,226.8885,73.9154,20.9568,15.4903
Apple,20.1614,43.3003,182.76,123.9938,67.2402,58.2366,39.1584
Apple,18.2392,35.632,126.0395,126.0698,95.1577,56.7094,53.9634
Apple,44.8757,92.0579,221.8928,26.4847,28.6301,32.3961,9.275
Apple,19.675,77.5836,198.1843,60.5823,99.0135,65.8762,65.2263
Apple,3.9199,15.7531,202.6885,46.4026,84.7861,35.405,30.0185
Apple,20.6535,74.3219,161.8492,144.5063,63.0075,57.431,36.1859
Apple,35.7008,57.4569,73.7946,158.7767,69.6134,50.1674,34.9232
Apple,33.843,91.0781,9.5155,284.682,68.3943,24.3858,16.6785
Apple,34.4291,38.1651,224.6216,21.9695,15.2557,50.5025,7.7045
Apple,30.4012,61.6746,141.0828,179.9604,29.6215,48.4006,14.337
Apple,7.7109,55.068,72.2562,157.9496,96.5324,53.3141,51.4654
Apple,38.1042,54.0605,36.6433,154.8699,58.0928,49.1432,28.5487
Apple,39.6722,51.0495,199.256,261.9478,44.0518,16.6855,7.3503
Apple,4.7076,28.5067,200.9283,61.6615,78.5835,40.579,31.8884
Apple,1.5228,78.0139,195.6674,12.232,57.2067,51.3322,29.3655
Apple,43.7802,50.6202,155.1748,201.6815,11.1846,24.1076,2.6964
Apple,38.4162,96.2665,88.4777,103.5472,76.2614,37.157,28.3365
Apple,39.6618,33.4728,73.6728,5.277,75.8996,56.4568,42.8505
Apple,39.3188,71.4469,3.0446,75.4122,24.8634,59.5385,14.8033
Apple,22.0843,94.6645,200.2322,92.798,96.0994,50.2282,48.269
Apple,27.3201,69.7112,21.8964,185.0515,30.1517,56.8508,17.1415
Apple,22.2681,88.4146,151.7504,51.7757,51.1974,63.1646,32.3386
Apple,-2.4397,84.4733,121.4739,123.9163,20.3262,32.5304,6.6122
Apple,32.2752,42.4106,126.8788,144.7426,64.2954,44.6134,28.6844
Apple,20.2666,64.0112,222.4844,137.7712,43.7906,59.2101,25.9284
Apple,27.3855,24.0635,8.556,292.1822,41.7856,28.6574,11.9747
Apple,20.132,58.1973,185.8407,13.6513,84.4279,82.0253,69.2523
Apple,19.5906,30.738,13.4405,285.2905,10.8606,41.0089,4.4538
Apple,3.5895,76.9363,10.1187,174.5812,81.8152,44.8425,36.688
Apple,8.9357,57.5253,103.7264,238.7183,61.4304,41.3796,25.4196
Apple,2.9426,47.0105,16.075,129.1178,98.7489,52.3827,51.7273
Apple,4.7833,34.1917,189.6054,136.1514,63.0499,33.2447,20.9608
Apple,43.6489,99.8829,127.5656,263.7979,14.9841,1.905,0.2854
Apple,2.6557,16.4539,7.9403,268.7803,14.5581,16.4615,2.3965
Apple,8.4635,13.9205,10.6797,71.6067,89.4838,51.5211,46.103
Apple,24.5295,29.5532,147.4278,59.7726,85.7093,58.5811,50.2094
Apple,25.5089,97.3965,193.6607,148.8706,41.1301,36.8676,15.1637
Apple,2.6987,98.1314,105.6341,270.0831,65.6229,11.2095,7.356
Apple,34.6859,68.9435,133.5448,96.7065,54.0632,52.7156,28.4998
Apple,34.2601,89.2096,192.1592,195.6044,97.0448,23.5696,22.8731
Apple,6.8659,29.2566,146.911,212.4455,95.4965,25.2476,24.1106
Apple,9.4333,97.4838,54.7177,233.6024,98.5455,29.1603,28.7362
Apple,41.8994,22.8506,147.5194,169.1773,87.9804,17.9679,15.8082
Apple,36.2836,19.1013,151.1588,120.7366,91.8596,29.8072,27.3808
Apple,29.8899,20.099,176.4516,290.1048,29.5551,10.5499,3.118
Apple,-0.8883,61.5815,149.3889,183.3992,84.7906,34.6822,29.4073
Apple,15.9132,80.2877,232.6489,218.5696,73.7971,33.5547,24.7624
Apple,22.9651,43,48.1519,103.4949,96.6508,68.5655,66.2691
Apple,4.3706,98.0106,228.3107,200.9848,61.4136,13.8268,8.4915
Apple,17.4113,49.0978,129.6631,77.3393,17.665,69.4686,12.2717
Apple,25.0513,23.5404,161.5975,73.5291,63.7659,51.7515,32.9998
Apple,11.3688,51.937,24.7713,214.4167,71.7923,51.4669,36.9493
Apple,34.0472,71.1133,91.9576,156.4184,29.8289,46.7673,13.9502
Apple,37.0225,84.9003,184.8816,204.983,45.4702,21.5849,9.8147
Apple,11.1805,51.2891,169.9517,80.8315,63.8653,59.3403,37.8978
Apple,36.9329,63.4246,10.5933,179.617,43.6695,50.1782,21.9126
Apple,0.1788,34.061,131.636,133.1801,43.7453,32.7372,14.321
Apple,36.8865,68.1325,22.0985,179.0881,21.9778,47.0389,10.3381
Apple,2.6375,98.7375,239.0097,87.2639,94.6672,27.5859,26.1148
Apple,-0.8536,14.4148,215.4539,214.6353,77.5445,2.7514,2.1336
Apple,27.0888,89.7878,6.0383,241.7788,10.1119,39.8497,4.0296
Apple,18.5969,60.6054,206.2172,77.9749,78.9052,69.8199,55.0915
Apple,40.3945,32.6889,220.7437,90.1862,76.5815,30.6836,23.498
Apple,13.1595,95.9401,85.498,198.3463,10.8758,37.2295,4.049
Apple,9.3576,53.5019,172.9609,208.6756,43.2644,38.8419,16.8047
Apple,20.0367,39.8521,106.6628,211.2299,64.6073,49.6645,32.0869
Apple,17.7973,26.3348,157.6006,204.8096,50.7476,37.1947,18.8754
Apple,12.2214,32.0007,82.3359,117.8423,80.0188,52.4028,41.9321
Apple,29.6871,84.9564,78.0917,118.4561,48.2912,51.8816,25.0543
Apple,32.9781,65.2969,102.4397,76.4453,23.8477,62.1159,14.8132
Apple,37.6492,92.1921,35.7907,47.0501,97.8774,52.8041,51.6833
Apple,43.6428,30.8772,199.6422,207.7732,31.7836,9.9298,3.1561
Apple,8.3328,20.9025,84.3388,27.9566,74.5923,55.51,41.4062
Apple,30.8047,10.5479,96.6357,281.3377,22.8841,12.3768,2.8323
Apple,14.7129,55.7076,214.6791,248.0059,39.6111,37.1341,14.7092
Apple,28.8541,99.8476,119.6931,257.2517,49.7825,21.2881,10.5977
Apple,18.7991,72.5469,131.0767,272.0006,27.3009,40.9992,11.1932
Apple,44.6887,37.7555,229.6031,122.5815,50.4964,22.4959,11.3596
Apple,31.4451,88.9173,212.9276,254.0102,24.1447,16.6715,4.0253
Apple,42.6246,80.355,41.5025,47.4184,60.3106,52.2401,31.5063
Apple,36.7485,11.3874,114.0984,6.4925,69.7342,45.4938,31.7247
Apple,40.1451,83.5174,233.1398,235.4674,15.6191,10.0959,1.5769
Apple,35.721,37.0474,89.9955,22.439,88.4019,59.0931,52.2394
Apple,17.958,23.4706,89.806,296.5574,26.6627,27.6168,7.3634
Apple,7.5894,30.3698,47.6122,202.4389,30.2826,36.1174,10.9373
Apple,13.516,52.1722,28.3232,226.0349,69.5215,52.1342,36.2445
Apple,-3.9882,48.2381,177.9328,73.7412,52.1876,40.0374,20.8946
Apple,21.1997,35.9999,185.0373,202.1596,54.9456,41.4334,22.7658
Apple,20.2529,25.4996,232.5941,12.966,21.5339,61.8939,13.3282
Apple,21.2625,78.6008,185.847,251.3477,82.5162,36.6147,30.213
Apple,43.7016,99.1099,59.1612,50.8872,65.5349,39.6372,25.9762
Apple,40.5727,80.0012,10.5879,209.2074,22.1844,33.084,7.3395
Apple,3.0856,36.6343,236.5195,67.3442,43.6599,38.9967,17.026
Apple,13.4441,32.0328,82.3677,20.536,82.9369,68.4795,56.7948
Apple,16.1978,29.5899,75.5612,144.4481,61.152,52.5202,32.1171
Apple,13.0266,22.3026,217.5233,50.7859,19.7784,47.7635,9.4469
Apple,34.9248,59.6197,140.8389,218.8332,43.5499,37.808,16.4654
Apple,21.2019,64.486,52.3542,71.2698,31.8425,81.4359,25.9312
Apple,23.605,73.4952,213.494,102.7418,56.5719,56.4356,31.9267
Apple,37.6507,71.2192,238.4132,170.2318,85.9025,28.6018,24.5696
Apple,35.2964,36.31,21.7162,85.4905,49.264,55.2384,27.2127
Apple,1.6106,39.728,207.0781,113.3964,49.0008,34.221,16.7685
Apple,30.6957,71.3363,94.3333,244.6865,91.4816,37.2473,34.0744
Apple,16.7718,41.4503,126.2533,53.763,61.8567,68.6866,42.4873
Apple,9.7324,29.1361,219.641,24.6605,60.9572,50.9766,31.0739
Apple,-2.4991,43.6903,233.6376,98.5073,33.5719,31.3791,10.5346
Apple,19.3625,34.4876,63.6572,127.313,64.695,62.2892,40.298
Apple,12.7718,17.9481,51.8713,162.7978,61.8319,41.7309,25.803
Apple,7.5757,84.7125,20.2435,111.7271,45.7166,54.356,24.8497
Apple,29.7336,86.78,135.2697,236.9735,99.1626,28.5621,28.3229
Apple,33.4743,29.7775,4.2515,11.7958,89.3702,66.6101,59.5296
Apple,7.2395,15.8295,99.4437,129.5303,77.4628,35.2171,27.2801
Apple,-2.5276,76.4945,18.5388,114.6768,58.3611,46.035,26.8665
Apple,37.4376,29.0376,97.849,194.2735,51.5854,26.6247,13.7344
Apple,-4.502,45.4092,10.5438,289.8829,26.6408,18.9762,5.0554
Apple,41.8556,15.7722,200.6169,153.1126,37.5164,12.6431,4.7432
Apple,26.381,30.3643,51.1276,296.0631,79.6565,29.0253,23.1205
Apple,11.0923,81.3612,79.4658,90.6748,50.8374,58.6717,29.8272
Apple,7.3239,82.3957,208.9415,9.2604,89.4043,55.4865,49.6072
Apple,-4.5497,28.6376,179.3576,49.699,23.312,33.0557,7.7059
Apple,6.7736,40.2322,53.3502,118.5375,55.7512,52.1958,29.0998
Apple,1.8864,22.0815,18.184,94.9002,68.2269,43.6147,29.757
Apple,25.6083,16.6755,172.046,29.1162,56.5164,53.4767,30.2231
Apple,3.3273,99.2955,94.3779,129.798,90.0304,33.3251,30.0027
Apple,21.4315,69.0035,184.0931,101.4347,99.0607,63.8378,63.2382
Apple,24.5058,58.7887,107.4255,36.7858,20.4251,79.8755,16.3147
Apple,9.9021,78.8949,83.6946,88.8351,21.6959,58.4142,12.6735
Apple,-3.2468,85.6069,108.8381,265.9308,21.7292,10.7038,2.3258
Apple,-3.1373,82.6043,179.9056,90.6147,71.3059,32.9484,23.4942
Apple,-3.6826,11.4886,216.6306,214.1866,43.5408,0,0
Apple,31.9562,26.8127,12.8944,183.6141,75.9983,40.4852,30.7681
Apple,10.9005,68.9415,126.2627,128.1543,46.4924,55.2857,25.7037
Apple,34.815,43.8183,8.8477,71.7077,66.4846,62.6672,41.664
Apple,16.5866,98.4234,112.9499,110.7044,79.2872,51.0506,40.4766
Apple,17.6499,69.8864,212.5826,177.6322,59.3394,48.5852,28.8302
Apple,20.6441,96.0894,87.4201,105.226,58.5553,58.4048,34.1991
Apple,30.6516,28.1302,223.8557,64.4689,17.9411,43.7044,7.841
Apple,8.6751,87.7561,151.7154,34.9388,46.9704,55.154,25.9061
Apple,1.0794,38.9217,224.2631,263.9301,59.1199,9.2255,5.4541
Apple,22.8029,99.0608,181.9628,132.0939,51.5783,42.735,22.042
Apple,11.3489,24.192,25.721,187.5625,91.0704,41.5226,37.8148
Apple,17.1246,56.4706,56.2452,147.1231,91.5878,68.2167,62.4781
Apple,27.3473,81.356,95.2067,261.77,83.9726,33.6232,28.2342
Apple,19.7063,48.9378,41.6555,164.0805,43.7768,66.1719,28.968
Apple,26.0139,52.1276,119.2839,144.2344,74.5569,57.6692,42.9964
Apple,22.21,98.772,113.657,277.3803,45.576,27.2624,12.4251
Apple,31.9898,48.2777,229.5459,215.9069,30.9334,29.0014,8.9711
Apple,30.2968,64.3665,104.661,33.465,40.8612,72.0679,29.4479
Apple,21.7095,14.9086,188.7648,53.3113,16.3868,52.305,8.5711
Apple,28.9452,85.7989,226.1166,236.1369,39.86,22.8565,9.1106
Apple,38.678,68.3351,210.6003,250.7554,51.4668,18.9575,9.7568
Apple,16.6136,46.3618,50.8716,163.5572,95.9933,60.5139,58.0892
Apple,15.6382,11.4553,119.5511,166.3366,38.207,35.9788,13.7464
Apple,33.2123,63.2502,84.1098,189.5799,91.2208,47.3544,43.1971
Apple,24.1277,11.1392,96.5662,131.7347,30.5972,43.1309,13.1969
Apple,-1.4497,10.1083,87.2328,204.0597,27.1872,11.727,3.1882
Apple,39.6056,65.4489,198.4999,32.5444,56.7096,52.9872,30.0488
Apple,-3.4608,27.0115,109.0612,288.3838,70.526,3.3703,2.3769
Apple,32.4198,27.2699,126.1629,225.0464,13.9899,24.8812,3.4808
Apple,32.9397,68.7944,235.8049,189.3523,29.8959,32.8079,9.8082
Apple,42.6556,14.8327,15.335,94.8966,51.0115,34.7684,17.7359
Apple,-2.2933,38.2065,117.6219,48.2866,39.7904,45.6986,18.1836
Apple,24.8428,23.4489,186.0007,122.8029,74.1359,42.6125,31.5912
Apple,16.392,62.2159,37.1277,198.473,56.0045,61.8213,34.6227
Apple,11.5316,69.5589,147.1561,190.1129,24.4323,44.7691,10.9381
Apple,-0.4841,74.9022,58.2321,114.7923,90.5019,46.0906,41.7128
Apple,23.1327,32.9708,208.3096,183.9859,36.3615,38.4635,13.9859
Apple,18.952,18.0325,79.1768,244.1245,75.8018,34.8059,26.3835
Apple,0.2277,17.0815,79.646,7.8854,80.1924,47.2595,37.8986
Apple,25.6245,48.3536,143.9683,135.1863,96.6842,55.632,53.7874
Apple,31.8977,95.126,44.8715,227.5666,54.8657,30.4351,16.6984
Apple,33.3639,29.5956,69.0884,163.8433,65.4252,38.6575,25.2918
Apple,40.2687,33.1067,100.575,195.4428,40.1389,24.8686,9.982
Apple,15.4735,19.08,85.5194,155.0029,71.0361,44.0162,31.2674
Apple,42.6536,64.5013,126.4457,297.5624,51.7045,15.815,8.1771
Apple,38.2715,71.1886,144.314,16.3865,49.3887,58.4769,28.881
Apple,9.8251,67.8638,136.4335,147.3134,86.9921,50.8465,44.2324
Apple,2.9642,87.5017,157.3462,27.425,14.5152,49.1047,7.1276
Apple,16.7695,53.7783,74.5521,47.9357,89.3766,79.858,71.3744
Apple,15.0949,22.1011,31.2159,114.9115,86.6863,55.4305,48.0506
Apple,23.786,36.0465,182.833,46.662,55.573,61.8541,34.3742
Apple,24.1693,69.6187,204.3365,289.1061,54.1183,30.4746,16.4923
Apple,32.4993,65.181,62.4245,284.0369,42.5627,34.8108,14.8164
Apple,20.4945,57.7903,98.295,100.8329,99.4756,75.3132,74.9183
Apple,0.2411,71.4668,120.158,191.9243,20.0052,32.1547,6.4326
Apple,37.9146,67.3652,128.4651,160.126,63.1194,40.5238,25.5784
Apple,10.4882,89.3192,158.6182,244.6761,71.3513,24.5354,17.5063
Apple,43.5649,62.7415,10.9432,188.2337,94.0897,41.2409,38.8034
