crop_type,avg_temp,humidity_avg,storage_hours,violation_duration,base_price,quality_score,final_price
Banana,9.1094,24.5231,36.7022,31.3441,29.5426,62.3635,18.4238
Apple,13.682,68.8876,18.4888,1.3205,68.1122,84.8948,57.8237
Apple,11.6456,17.2029,22.3853,0.099,46.2177,55.6023,25.6981
Apple,3.8077,31.8097,156.8217,141.679,52.4718,27.4578,14.4076
Apple,25.3633,79.6311,117.3788,8.7881,74.5052,68.2232,50.8299
Apple,18.8312,57.5817,189.9092,292.3598,88.8675,37.8499,33.6363
Apple,38.285,93.5172,219.9887,66.6196,34.4997,27.3091,9.4216
Apple,-3.3945,48.5876,93.8197,141.7994,40.7869,38.7001,15.7846
Apple,27.1934,88.2831,143.542,18.3413,93.7665,55.9456,52.4582
Apple,33.1474,50.406,120.6665,156.6145,62.0661,46.0318,28.5702
Apple,32.9743,98.1323,235.6049,113.9868,26.1066,20.5734,5.371
Apple,39.3037,96.3851,199.6292,13.398,69.7326,33.6082,23.4359
Apple,31.4517,39.6223,218.9053,100.5373,99.1686,39.6531,39.3235
Apple,41.3905,89.7331,61.7873,117.4308,84.1108,32.2654,27.1387
Apple,11.6328,86.285,185.6338,296.9764,77.1167,11.2076,8.643
Apple,20.1605,28.9612,64.4481,62.3658,28.7242,60.4978,17.3775
Apple,-4.296,66.1861,50.8895,163.4339,88.8526,42.1688,37.4681
Apple,-4.6521,16.5414,226.6796,296.1947,57.321,0.0,0.0
Apple,7.0063,85.304,5.6138,237.6058,90.0361,30.6732,27.6169
Apple,0.0404,25.7091,231.7279,298.0103,39.6845,0.0,0.0
Apple,8.0106,16.3733,36.6736,290.4895,15.5846,6.6019,1.0289
Apple,3.8522,46.0197,196.8457,146.8619,52.8378,34.891,18.4357
Apple,-3.574,61.923,66.9455,208.9128,34.2854,38.1951,13.0953
Apple,40.4652,86.9425,84.8179,33.1329,74.3706,46.2254,34.3781
Apple,-4.5888,97.6818,52.8051,132.3446,96.1396,21.1896,20.3716
Apple,31.8041,49.5543,140.9379,242.7056,72.1877,32.1585,23.2145
Apple,2.6074,15.4402,84.1948,151.6006,89.8241,17.4839,15.7047
Apple,40.6115,77.4204,158.1169,210.8097,50.7722,21.1814,10.7542
Apple,39.6398,60.8656,4.7397,223.7254,79.4477,45.7297,36.3312
Apple,27.6951,50.3102,16.3856,76.0407,85.8739,71.8362,61.6885
Apple,28.6117,37.8342,24.819,262.7098,73.9788,32.2637,23.8683
Apple,-4.733,55.2159,101.1395,137.9467,55.7,42.6565,23.7596
Apple,44.2436,40.4812,195.7363,63.0555,66.3279,35.0241,23.2308
Apple,38.8916,78.1311,213.2745,259.6248,73.0456,10.5978,7.7413
Apple,39.7553,58.9504,59.5098,125.3456,32.7776,55.8424,18.3038
Apple,27.9622,88.9163,138.2744,225.0937,82.8621,24.0787,19.9521
Apple,12.2393,58.919,184.6392,164.4099,95.5292,51.9419,49.6197
Apple,39.6824,31.4436,70.0302,114.5615,51.8715,34.6858,17.9921
Apple,9.5758,86.5983,98.7528,242.9629,73.096,23.9526,17.5084
Apple,23.1356,60.1497,126.2298,175.341,76.3323,60.3451,46.0628
Apple,-0.0135,28.6157,33.2351,117.1686,69.6023,34.645,24.1137
Apple,41.0978,66.1157,7.2098,32.8794,59.2404,68.501,40.5802
Apple,2.0385,42.1945,37.5206,268.6336,89.3483,24.4974,21.8881
Apple,6.2448,85.9965,150.818,10.6409,50.4034,51.7861,26.1019
Apple,22.9067,50.797,18.5948,258.9562,15.4993,49.3999,7.6566
Apple,33.2047,75.3797,46.3374,107.9885,86.0101,54.5863,46.9497
Apple,25.9676,18.5983,81.7471,191.8016,70.6583,25.601,18.0893
Apple,6.6067,45.6422,19.6109,276.6599,86.4333,32.0526,27.7041
Apple,-4.9528,98.4917,46.8161,45.512,22.4693,33.6817,7.568
Apple,32.8575,82.7614,218.7935,170.0851,12.7678,25.9171,3.309
Apple,44.2604,24.3947,5.6125,229.3299,94.0937,12.4069,11.6741
Apple,35.4957,34.9988,157.1702,227.2751,23.2955,17.8385,4.1556
Apple,18.0103,39.6834,92.8737,157.6896,82.8687,50.6737,41.9927
Apple,40.1884,68.5329,161.763,187.4218,84.0889,31.931,26.8504
Apple,15.4924,78.1295,141.6973,227.2581,73.7835,35.5643,26.2405
Apple,21.2467,77.4574,54.4162,252.3083,21.8136,42.5878,9.2899
Apple,18.8565,55.8887,203.4831,228.5439,70.0659,45.0072,31.5347
Apple,17.3812,82.9738,118.5738,106.2015,90.0178,53.586,48.2369
Apple,33.7595,49.337,197.5861,299.0179,48.2978,17.0505,8.235
Apple,21.3384,21.1493,98.037,130.3508,47.2165,40.1854,18.9741
Apple,10.8359,60.7998,236.3398,7.3394,49.8572,70.1879,34.9938
Apple,7.9079,95.7071,185.147,108.7851,17.4045,28.2127,4.9103
Apple,-3.1126,81.3694,231.8621,38.3349,90.2823,35.4926,32.0436
Apple,24.1598,62.0831,123.924,36.4328,88.2265,78.795,69.518
Apple,6.4981,68.2125,114.2122,84.4605,99.8118,58.122,58.0126
Apple,2.4067,93.7506,181.5535,16.0126,62.6665,38.4801,24.1141
Apple,27.6915,48.5509,211.3896,206.5537,77.6072,35.255,27.3604
Apple,29.0605,39.8255,231.4308,22.1967,28.2405,52.9559,14.955
Apple,32.6077,97.9517,78.5679,60.9869,70.0776,41.5974,29.1505
Apple,20.1788,87.7099,191.8904,27.8699,68.476,58.1215,39.7993
Apple,39.7027,39.0739,51.3443,18.9503,91.1088,56.6063,51.5733
Apple,41.8171,51.7403,131.3923,80.3255,84.7713,49.0149,41.5506
Apple,35.3685,47.357,43.9837,171.5697,94.462,45.2629,42.7563
Apple,26.7797,23.4186,84.028,289.4057,88.195,13.8221,12.1904
Apple,10.186,96.2037,223.5946,262.667,88.1825,3.9354,3.4704
Apple,44.1472,46.3881,35.9157,262.7802,15.7351,22.673,3.5676
Apple,8.7068,88.7796,152.1438,52.8201,86.1366,45.5886,39.2685
Apple,5.1328,27.0421,142.7161,79.4722,64.6731,35.4284,22.9126
Apple,17.1077,59.3084,29.8565,22.918,44.24,90.7282,40.1382
Apple,-2.158,12.1565,78.909,233.5405,15.0863,0.0,0.0
Apple,43.9247,78.7798,135.5526,20.9449,70.9906,47.0655,33.4121
Apple,24.4217,62.2823,45.7357,167.0087,39.5382,65.0424,25.7166
Apple,22.8476,66.3031,192.3491,74.3627,52.0999,65.5676,34.1606
Apple,27.7898,14.6549,233.3454,73.0337,71.3556,26.3114,18.7746
Apple,19.8512,28.9934,52.3275,297.2175,92.0597,26.2771,24.1906
Apple,-3.3968,16.6898,45.672,227.0339,84.2893,4.2462,3.5791
Apple,25.6156,36.0023,109.7295,251.0818,50.5537,28.7456,14.532
Apple,30.8087,66.4695,179.7159,171.5948,44.9005,43.8992,19.711
Apple,15.8375,60.9567,68.3025,261.3043,31.5802,50.4122,15.9203
Apple,32.8648,65.0935,5.7513,193.6472,43.5184,53.5533,23.3055
Apple,6.3501,59.4326,130.3517,283.8521,19.9942,32.8902,6.5761
Apple,6.0638,34.5726,229.6275,84.4016,97.3995,34.6915,33.7893
Apple,3.0708,32.0057,94.5152,178.5959,61.6526,26.3248,16.2299
Apple,13.5997,22.3354,101.4122,207.0394,21.5025,24.2992,5.2249
Apple,37.3506,86.4164,232.5675,117.8812,41.7525,25.2287,10.5336
Apple,36.3956,65.4831,167.0112,263.9124,59.2335,26.2701,15.5607
Apple,14.1412,26.786,172.8821,293.9409,57.9597,9.6483,5.5921
Apple,24.4559,25.9488,135.4858,148.1308,13.1953,35.2446,4.6506
Apple,31.0408,88.5732,233.9316,117.1922,95.5757,29.8073,28.4885
Apple,7.0603,76.8458,165.6391,141.5814,34.7838,39.0954,13.5989
Apple,3.4071,69.3459,214.9128,255.821,11.4566,20.3641,2.333
Apple,43.6048,46.6178,168.1515,193.6405,16.88,23.1912,3.9147
Apple,25.8779,33.5778,176.6927,13.4317,62.2175,56.8342,35.3608
Apple,44.0708,98.1506,70.4082,162.651,22.4007,15.3785,3.4449
Apple,11.8878,81.7516,73.5314,5.19,13.7552,67.8255,9.3296
Apple,30.1516,37.1601,188.1333,233.5606,44.1664,21.4918,9.4921
Apple,6.1302,86.2808,71.9128,98.4937,66.0485,44.5784,29.4434
Apple,8.06,78.3039,135.502,141.6022,20.0656,41.3364,8.2944
Apple,20.5951,36.7372,60.5952,239.6034,38.1995,40.0066,15.2823
Apple,10.9809,48.3898,196.259,13.9346,47.5985,63.9018,30.4163
Apple,3.3811,26.7358,27.4098,47.5625,24.3514,47.4426,11.5529
Apple,8.144,19.9947,199.2377,119.3881,55.5467,22.2926,12.3828
Apple,-3.2126,75.0486,145.0524,68.9775,17.6693,42.7977,7.562
Apple,30.2212,34.0761,45.6714,101.3704,14.1867,50.1804,7.1189
Apple,19.6058,83.8053,130.5465,299.4524,56.7852,25.2,14.3099
Apple,-0.2878,99.6048,68.5172,247.6243,32.3107,5.4033,1.7458
Apple,3.5847,16.8958,78.3087,265.1705,18.5836,3.061,0.5689
Apple,0.1267,52.5732,85.0152,281.1164,48.1521,25.2166,12.1423
Apple,25.6296,82.1856,16.1333,102.2808,92.3627,59.9891,55.4075
Apple,-0.2895,81.0056,236.6448,89.1231,75.1773,30.606,23.0088
Apple,32.7141,78.3997,8.5368,70.2187,83.4054,61.3503,51.1695
Apple,-3.9745,41.4095,159.3368,249.0351,88.4723,11.051,9.7771
Apple,7.4688,50.8468,89.7234,203.8656,97.5365,42.3885,41.3443
Apple,39.5333,63.5472,155.3965,70.8516,78.6922,54.5695,42.9419
Apple,30.9266,97.6547,86.1433,113.0981,64.7567,35.0935,22.7254
Apple,-1.3516,39.4793,162.0264,152.0135,42.8883,26.4677,11.3515
Apple,36.0563,93.0829,175.2873,158.442,26.3479,19.688,5.1874
Apple,19.6518,34.2421,166.0421,266.6183,71.7994,25.7693,18.5022
Apple,37.3392,99.0167,28.2369,114.1698,99.5455,32.0631,31.9173
Apple,25.037,70.3237,157.9975,272.5572,52.0623,33.1806,17.2746
Apple,29.0917,51.716,67.917,132.4103,75.1311,58.9863,44.3171
Apple,44.6751,65.2051,7.8835,223.9118,54.5583,36.9434,20.1557
Apple,6.6168,34.5278,100.1445,279.0763,48.874,16.366,7.9987
Apple,26.1973,34.6756,104.6168,272.2727,46.9275,24.333,11.4189
Apple,18.0161,20.2199,112.6546,17.0859,55.4162,54.6167,30.2665
Apple,-3.0274,20.2645,169.453,61.7113,43.0206,22.3713,9.6243
Apple,-4.2765,41.2905,74.8137,143.0716,77.3896,33.3101,25.7785
Apple,0.9614,78.657,76.352,129.4663,88.6845,40.5077,35.9241
Apple,27.4546,64.7174,15.472,192.2675,89.4597,58.6936,52.5071
Apple,23.3582,19.2326,165.1503,283.4127,30.4929,8.304,2.5321
Apple,22.6715,86.7013,136.7104,33.7214,90.6318,59.9724,54.3541
Apple,-3.4072,64.1231,84.5126,135.5576,40.7396,46.1997,18.8216
Apple,18.4651,96.477,169.5402,57.7233,37.8377,47.0618,17.8071
Apple,41.2311,70.3167,129.4285,268.2323,75.408,19.9264,15.0261
Apple,14.8796,25.7657,113.1495,289.3741,37.4227,15.0341,5.6262
Apple,26.2461,52.6405,123.2066,143.6105,14.767,56.4682,8.3386
Apple,33.9909,68.3648,153.0872,31.2031,43.6256,62.3898,27.2179
Apple,34.1963,12.5438,158.7406,235.5884,74.9319,0.0,0.0
Apple,20.964,11.3419,70.0609,209.1424,39.4263,23.1333,9.1206
Apple,37.8976,21.6463,34.6377,106.4012,66.6603,32.6882,21.7901
Apple,14.5689,32.6498,38.4356,266.2222,69.4107,29.6806,20.6015
Apple,39.4347,48.6594,153.8144,292.7496,76.0362,15.2753,11.6148
Apple,7.0114,53.8696,209.6167,167.3562,90.7417,40.2343,36.5093
Apple,9.0108,22.4225,98.8696,169.7184,48.9308,25.5815,12.5172
Apple,-2.344,70.6052,41.5153,89.2541,24.9789,52.4625,13.1045
Apple,34.7791,63.6524,181.828,175.3518,38.7033,41.45,16.0425
Apple,15.8528,36.5018,199.965,131.8927,48.8951,41.2731,20.1805
Apple,6.4558,11.2294,211.4592,90.6573,74.2502,16.924,12.5661
Apple,6.5895,16.9883,146.0327,20.1556,11.181,37.4742,4.19
Apple,40.07,45.2525,206.7141,75.8124,38.4207,40.223,15.454
Apple,36.6958,23.8577,4.6842,59.3564,80.1858,45.1121,36.1735
Apple,22.6765,43.9138,26.6294,162.6126,70.3772,57.9322,40.7711
Apple,25.8055,66.5364,23.1257,180.501,75.8566,60.0401,45.5444
Apple,18.7163,59.2514,171.3125,182.5715,83.063,57.0266,47.368
Apple,14.5833,30.8058,17.63,116.4543,80.4912,52.3494,42.1367
Apple,40.7738,40.944,119.6311,126.3689,71.3965,35.4556,25.314
Apple,1.2806,65.2628,113.9769,250.2715,49.5695,30.4115,15.0748
Apple,15.9223,87.477,75.2581,142.8698,98.5238,46.4896,45.8034
Apple,12.2281,77.7892,209.0268,296.332,61.2166,16.8248,10.2996
Apple,19.9075,59.806,41.7335,131.8852,28.2492,76.6309,21.6476
Apple,17.8816,42.6064,85.2386,194.8743,36.3532,47.9165,17.4191
Apple,20.9445,42.8546,186.027,15.1089,72.4206,68.1907,49.3841
Apple,1.9959,89.1476,8.2709,196.002,93.2266,28.6159,26.6776
Apple,20.6571,13.5319,161.8351,255.4279,26.0848,10.9075,2.8452
Apple,7.1209,98.9184,196.1191,282.7374,17.4112,0.0,0.0
Apple,4.2166,69.7938,223.812,299.1962,89.3378,13.5971,12.1474
Apple,-1.7583,71.3024,210.4349,84.6536,92.375,39.667,36.6424
Apple,33.1326,13.4198,77.3328,172.611,34.8741,17.5249,6.1117
Apple,16.3721,64.4976,141.141,135.2154,43.9557,61.2004,26.9011
Apple,26.3322,53.63,19.4731,169.1452,69.4169,61.6422,42.7901
Apple,31.3797,19.5201,62.6309,47.2359,39.6937,44.1406,17.521
Apple,28.9658,35.013,23.5191,256.8449,88.9443,30.6363,27.2492
Apple,18.525,90.1283,76.3298,272.8707,19.6821,27.3854,5.39
Apple,14.3949,59.499,210.1697,134.8985,13.4184,56.9457,7.6412
Apple,13.798,47.2075,83.9729,84.129,28.7638,64.2268,18.474
Apple,27.0024,16.5414,135.2936,42.25,35.7479,41.0697,14.6815
Apple,19.7397,74.2709,104.578,205.1294,20.1634,49.1873,9.9178
Apple,37.4566,73.2566,110.681,93.6696,15.9121,49.0332,7.8022
Apple,38.7351,65.2639,232.7277,272.8616,78.0047,17.5063,13.6557
Apple,3.528,55.9236,71.7809,201.3037,24.7849,44.3289,10.9869
Apple,1.8117,49.0406,150.9305,193.7056,92.253,31.9139,29.4415
Apple,26.52,63.3944,101.395,167.8206,43.12,57.4797,24.7852
Apple,10.0613,31.0056,15.6139,13.7329,70.3545,63.5567,44.715
Apple,-4.0715,94.7133,117.9501,279.5767,30.2862,0.0,0.0
Apple,39.4321,62.9915,195.3891,188.3812,31.629,34.2863,10.8444
Apple,6.345,38.0073,24.602,298.2186,61.7238,22.0499,13.6101
Apple,41.464,50.4712,17.6325,161.2069,60.4579,45.3213,27.4003
Apple,30.8717,82.5116,37.7179,213.0333,79.1856,36.1465,28.6229
Apple,33.1327,24.5454,183.6916,16.8629,78.2032,41.2789,32.2814
Apple,5.0731,36.3552,174.0349,189.5209,70.3619,23.8063,16.7506
Apple,6.7097,71.1557,136.0392,229.3949,50.4218,32.4928,16.3834
Apple,21.0634,38.394,112.9061,233.5543,90.1576,37.5862,33.8868
Apple,3.605,81.3252,213.3099,231.0335,66.0321,14.8251,9.7893
Apple,10.2716,21.7408,184.2408,67.8848,99.1179,34.7423,34.4358
Apple,11.0731,78.6418,195.0542,292.6195,83.7433,16.6625,13.9537
Apple,2.9815,16.1517,195.3697,298.5546,13.9879,0.0,0.0
Apple,5.2591,11.1333,154.6094,22.6788,38.8535,30.3952,11.8096
Apple,34.4276,90.8401,110.4655,280.9339,61.4688,9.923,6.0995
Apple,3.3598,62.3205,207.658,86.8348,74.9323,51.8655,38.864
Apple,-3.5771,41.6644,222.3158,206.7852,59.5303,12.9514,7.71
Apple,26.4677,30.9335,6.6896,101.4333,80.7517,54.5289,44.033
Apple,43.7992,65.5197,13.3216,290.3263,35.439,27.1704,9.6289
Apple,11.5607,55.8102,230.1396,30.4512,26.5521,65.23,17.3199
Apple,0.9328,99.2438,67.2414,149.324,14.8525,21.7598,3.2319
Apple,23.5194,98.4894,209.7353,128.4143,61.5982,29.6481,18.2627
Apple,40.3177,67.1522,93.922,97.807,71.974,51.7757,37.265
Apple,34.2031,49.8583,29.4649,193.6602,39.3535,46.2774,18.2118
Apple,26.1258,54.2027,20.2259,39.3167,65.2226,81.7208,53.3004
Apple,10.7528,71.4231,38.4054,214.9987,14.6942,46.2921,6.8022
Apple,22.094,19.1417,60.7245,294.1776,18.9364,16.2348,3.0743
Apple,-0.4378,39.5517,117.7559,241.3676,73.1579,17.578,12.8597
Apple,28.9473,16.7745,168.658,258.005,43.1263,4.2789,1.8453
Apple,31.2548,16.6025,236.7493,107.891,70.4201,18.9036,13.3119
Apple,43.2516,27.6255,106.5201,97.466,84.8549,27.7073,23.511
Apple,8.0199,53.6728,124.8462,155.1145,86.736,49.7032,43.1106
Apple,-4.0772,80.6297,125.714,13.718,25.4951,47.3043,12.0603
Apple,22.2804,53.6946,129.9248,283.6074,53.7657,39.7402,21.3666
Apple,30.3395,40.1929,124.74,43.1356,76.0534,57.3653,43.6282
Apple,34.5204,17.4118,3.0972,270.9039,79.6583,10.5257,8.3846
Apple,4.6869,59.5266,1.4122,25.0747,80.6208,80.434,64.8466
Apple,8.0876,34.4142,24.3423,246.7875,30.5351,28.6535,8.7494
Apple,20.6295,65.3441,25.272,45.5888,27.3281,86.2351,23.5664
Apple,11.53,97.9469,169.4704,11.4395,63.1011,45.899,28.9628
Apple,38.0256,20.0183,49.9749,215.8468,76.6977,13.614,10.4417
Apple,18.688,29.0913,214.8367,84.0796,38.7226,44.1622,17.1007
Apple,34.9789,52.5785,222.9369,214.3488,19.4235,29.0966,5.6516
Apple,24.031,97.1752,234.2385,166.5256,74.5072,22.5109,16.7722
Apple,33.6545,79.4629,225.4404,32.6422,36.9728,47.8436,17.6891
Apple,11.6336,90.8406,65.9813,279.639,24.9726,19.7368,4.9288
Apple,36.5708,40.0343,122.8367,135.6943,23.2951,37.2756,8.6834
Apple,8.7286,99.2835,42.9337,220.3342,38.3419,20.817,7.9816
Apple,22.3049,19.255,193.6841,150.3062,63.341,27.0584,17.139
Apple,5.7004,14.7676,213.3352,181.3084,42.2562,5.2513,2.219
Apple,18.7763,87.0042,204.458,90.8321,11.8596,47.1915,5.5967
Apple,10.9088,93.4538,104.5747,60.1081,18.7218,46.7635,8.7549
Apple,8.3352,18.1527,182.3231,162.7711,36.1453,15.8558,5.7311
Apple,43.3493,20.2085,24.3214,132.0657,69.3734,23.062,15.9989
Apple,3.0037,12.9857,10.6185,117.034,18.8664,26.9877,5.0916
Apple,34.3663,19.4057,181.0235,201.7702,60.4591,8.4108,5.0851
Apple,44.2082,28.8478,102.6599,207.152,20.7897,11.5844,2.4084
Apple,-4.0049,97.3069,238.9363,13.776,29.0454,24.9683,7.2521
Apple,29.9514,70.1074,24.2438,101.6233,25.497,64.7797,16.5169
Apple,7.6456,80.0698,205.495,123.5294,16.0506,36.6208,5.8778
Apple,-2.9756,79.8525,115.716,29.0676,70.4197,47.5249,33.4669
Apple,15.1445,58.1566,198.6889,70.7703,51.7063,67.1591,34.7255
Apple,41.7609,81.774,196.2934,15.4925,84.7948,42.7925,36.2859
Apple,-4.4117,63.6227,219.9221,298.8726,18.9002,10.2655,1.9402
Apple,24.3943,38.3091,72.1862,220.9672,23.026,39.3331,9.0568
Apple,20.0698,60.4999,228.002,26.235,37.5812,77.3548,29.0709
Apple,38.6692,58.0158,37.2484,6.0748,78.9279,75.8523,59.8687
Apple,-0.7999,84.1108,20.5905,215.7863,37.5183,25.8963,9.7158
Apple,29.0763,98.3554,104.1561,131.7576,46.7577,32.1432,15.0294
Apple,29.0055,46.9938,198.9692,236.039,37.1443,29.2662,10.8707
Apple,28.454,78.7052,114.1477,277.0428,17.2202,25.8936,4.4589
Apple,42.1167,18.9787,199.1995,179.7901,94.549,2.1617,2.0439
Apple,36.1544,79.9148,175.3951,56.1325,59.3685,45.4623,26.9903
Apple,-2.9014,43.4275,51.0534,234.6582,80.905,24.5577,19.8684
Apple,18.5541,13.5451,227.7827,286.7435,69.2521,0.1561,0.1081
Apple,14.8977,42.6922,15.5267,174.0694,56.2829,53.6988,30.2233
Apple,10.5074,64.9578,215.6889,204.5992,18.071,38.5961,6.9747
Apple,17.5668,20.7325,73.762,101.2424,67.846,45.0655,30.5752
Apple,14.2097,93.1631,120.5354,114.4583,23.9833,40.8676,9.8014
Apple,16.6167,16.9905,101.9421,220.3963,47.2945,20.9943,9.9291
Apple,43.9631,93.7006,42.0685,278.3313,66.6202,3.9612,2.639
Apple,-0.5684,73.6424,86.5971,188.6965,80.4006,33.2855,26.7617
Apple,41.1115,39.6741,47.1113,236.9544,71.6541,23.3157,16.7066
Apple,19.0118,45.1675,49.7289,51.4905,70.438,75.444,53.1412
Apple,26.1871,76.6728,45.7066,63.5877,23.4138,67.2799,15.7528
Apple,36.5091,64.1324,117.8752,159.6104,41.1516,46.8134,19.2644
Apple,13.0232,70.4479,191.7056,52.9663,13.8621,61.3835,8.509
Apple,16.5211,45.0248,136.9838,190.4985,74.7529,45.0075,33.6444
Apple,15.4759,53.9032,214.4764,87.496,95.7327,60.316,57.7422
Apple,13.7366,99.0881,153.1341,237.4598,33.7699,14.5964,4.9292
Apple,41.2765,29.2531,165.7523,242.4331,17.8927,4.5008,0.8053
Apple,36.4465,47.6071,160.5581,139.1362,52.8013,39.9241,21.0804
Apple,0.45,36.2641,108.4207,54.2432,87.1028,44.6511,38.8924
Apple,0.4062,78.86,165.752,194.0325,59.6777,22.9531,13.6979
Apple,16.3935,78.7611,17.6602,297.8361,14.2099,35.2963,5.0156
Apple,-0.0671,36.3201,206.5045,186.7773,97.6845,16.452,16.071
Apple,25.9547,17.3251,186.8971,10.7324,84.5785,43.3438,36.6595
Apple,2.1846,11.0289,59.61,5.1882,21.8435,37.4607,8.1827
Apple,21.1187,48.4705,184.5598,96.1086,92.9618,60.4767,56.2202
Apple,-4.639,46.9304,4.0216,58.7351,50.5619,55.7733,28.2001
Apple,10.8298,98.9551,52.9219,243.9154,43.4708,18.8447,8.1919
Apple,28.8595,52.2822,16.5678,253.4417,51.4948,45.6245,23.4943
Apple,19.2019,33.0777,187.4742,77.5856,85.1115,51.0283,43.4309
Apple,43.9135,90.2106,181.6539,97.6934,69.3532,22.7317,15.7651
Apple,38.7052,54.1961,195.459,70.8741,15.3324,50.3839,7.725
Apple,12.9535,63.9258,2.0711,272.5148,96.1844,48.77,46.9091
Apple,-2.7257,18.6102,120.7946,150.7948,23.3006,11.8797,2.768
Apple,37.2813,44.4625,169.4559,196.8411,77.1011,27.206,20.9762
Apple,40.5617,94.9801,38.1409,124.6446,67.2523,29.7062,19.9781
Apple,36.0314,63.0555,156.3,189.3043,26.8775,40.6246,10.9189
Apple,1.3975,41.0052,21.1023,115.7566,25.3659,47.15,11.96
Apple,44.8958,66.31,44.3369,101.9035,88.3295,51.2237,45.2457
Apple,7.9292,91.937,114.7154,190.344,47.7725,24.6508,11.7763
Apple,31.2102,34.6592,157.2021,177.3186,68.9119,29.3431,20.2209
Apple,40.4017,55.4605,35.8627,88.0584,55.3664,59.8889,33.1583
Apple,6.7844,96.2822,45.2684,44.8045,75.4618,47.4165,35.7813
Apple,40.4129,25.5157,49.8627,110.573,53.1318,31.4246,16.6965
Apple,10.4741,74.7698,58.0495,124.5593,35.8642,55.3304,19.8438
Apple,43.8207,65.3033,55.1464,188.6053,42.7045,39.2342,16.7548
Apple,9.063,71.1708,95.4406,274.3586,87.317,31.3373,27.3628
Apple,42.6718,41.6098,157.2557,10.8554,52.1231,48.4072,25.2314
Apple,-2.3228,38.2491,105.6896,73.0983,29.2104,40.8566,11.9344
Apple,30.4636,71.5789,186.4578,58.1148,94.1145,56.6395,53.3059
Apple,21.6056,29.3989,172.9052,150.6883,81.694,37.4779,30.6172
Apple,18.8939,47.7689,31.2399,128.9102,15.01,67.2733,10.0977
Apple,6.1747,26.9357,12.6731,218.7113,99.9049,25.9027,25.8781
Apple,30.2798,10.7474,210.828,72.7248,72.5434,22.5432,16.3536
Apple,4.5405,97.3052,20.0796,178.3495,24.424,26.3375,6.4327
Apple,22.6421,48.8533,36.4531,265.1572,31.3451,45.7507,14.3406
Apple,7.6623,97.2415,6.2899,273.2033,72.3201,16.3854,11.8499
Apple,42.7811,22.6291,151.1724,287.6354,80.1785,0.0,0.0
Apple,-3.5684,62.863,140.1866,231.9783,31.5132,28.1295,8.8645
Apple,4.9864,28.0877,236.87,271.7964,33.1272,0.0,0.0
Apple,7.1155,81.1067,212.9768,70.3593,37.6409,42.6382,16.0494
Apple,15.7034,80.5333,99.1915,59.2743,63.8217,62.4503,39.8568
Apple,6.6365,20.1346,89.809,1.9464,25.4635,47.2675,12.0359
Apple,19.5675,92.0858,71.9476,212.0533,19.3819,36.335,7.0424
Apple,38.6233,27.5167,37.4253,281.2402,71.0978,10.21,7.2591
Apple,30.6032,65.168,34.002,56.0806,80.1188,74.1302,59.3922
Apple,23.9981,98.707,32.6158,191.0831,55.0836,33.7646,18.5987
Apple,-0.5498,89.4157,28.2734,223.9379,42.7449,20.065,8.5768
Apple,29.6996,96.0908,58.4824,278.2843,48.8838,15.0066,7.3358
Apple,3.3207,40.8339,74.2938,194.0581,44.9567,32.9356,14.8068
Apple,34.3184,19.5018,230.8174,291.0881,96.3986,0.0,0.0
Apple,7.5028,26.9512,139.2551,103.4019,79.1281,34.4131,27.2304
Apple,15.8524,55.0445,237.0354,104.9786,28.7278,57.1785,16.4261
Apple,12.5235,81.3907,90.0196,162.9038,44.577,43.7738,19.5131
Apple,37.9407,23.5138,110.3728,115.0506,58.9611,26.783,15.7915
Apple,1.3272,69.3758,78.5743,0.4277,65.1687,67.4765,43.9735
Apple,23.2822,39.122,44.7101,219.5316,52.1366,43.5088,22.684
Apple,2.1031,40.7082,35.2164,225.5151,82.9114,30.0251,24.8942
Apple,30.2398,69.5726,226.8739,224.0924,79.0845,30.3384,23.993
Apple,40.2539,52.0299,236.8478,103.5062,55.4642,38.8963,21.5735
Apple,16.7304,83.083,11.7334,156.6868,86.8986,53.8223,46.7708
Apple,19.4046,24.0327,36.9327,107.9921,77.5981,51.4773,39.9454
Apple,41.3711,81.0953,102.2223,4.8109,80.0724,52.8532,42.3208
Apple,21.0496,15.7812,45.5337,168.7347,96.0761,34.6225,33.2639
Apple,19.3799,27.4648,87.9674,37.1282,33.982,60.7452,20.6424
Apple,23.9165,69.0535,31.854,24.0124,34.0883,82.6906,28.1878
Apple,29.4615,86.9433,110.1063,226.6497,90.0057,26.1779,23.5616
Apple,0.3442,32.7412,65.935,2.8519,79.5004,52.8345,42.0036
Apple,36.0555,39.4472,85.1053,287.7025,93.3891,17.5385,16.379
Apple,16.7753,58.3409,23.5407,154.5766,15.6817,70.3782,11.0365
Apple,-1.3826,29.0416,103.3226,294.9049,66.4981,1.3491,0.8971
Apple,34.3091,83.0041,235.9986,17.3993,23.0166,45.7978,10.5411
Apple,13.8475,79.6273,79.5911,175.0589,55.3507,45.5195,25.1954
Apple,0.0184,23.0763,210.4666,104.7981,24.0172,17.9223,4.3044
Apple,26.689,51.7447,202.5246,253.0447,21.5271,32.5481,7.0067
Apple,39.0066,79.7345,228.542,108.3668,11.0952,30.6675,3.4026
Apple,39.3877,40.3597,189.8362,78.1463,66.7215,37.9912,25.3483
